"","superkey","policy1","policy2","policy3","policy4","policy5","key2","Population","percent_male","percent_female","under_18","18-24","25-44","45-64","over_65","Mean_income","Unemployment_rate","County Code","County","Crude_rate","outcome"
"435","VA2016",1,0,1,0,1,"2016-51069",84668,0.497295318183966,0.502704681816034,0.231858553408608,0.0786011243917419,0.244082770350073,0.28103888127746,0.164418670572117,84358,3.5,51069,"Frederick County",0.213217090534346,0
"436","VA2016",1,0,1,0,1,"2016-51087",325589,0.473741434753631,0.526258565246369,0.231518878094776,0.0791335088101871,0.275767915992248,0.267969740992478,0.145609956110311,86708,3.9,51087,"Henrico County",0.156201665538544,0
"437","VA2016",1,0,1,0,1,"2016-51107",385524,0.494848569738849,0.505151430261151,0.288202550295183,0.0729837831107791,0.294562725018417,0.257664892458057,0.0865860491175647,146719,3.2,51107,"Loudoun County",0.0673671118941818,0
"438","VA2016",1,0,1,0,1,"2016-51177",131271,0.491578490298695,0.508421509701305,0.252355813546023,0.0849159372595623,0.252492934463819,0.277418470187627,0.132816844542968,94191,4.1,51177,"Spotsylvania County",0.212105143549731,0
"439","VA2016",1,0,1,0,1,"2016-51013",231582,0.500345449991796,0.499654550008204,0.176296085187968,0.0802739418434939,0.416832914475218,0.225185895276835,0.101411163216485,140662,2.6,51013,"Arlington County",0.0912845033688329,0
"440","VA2016",1,0,1,0,1,"2016-51041",338414,0.482311606493821,0.517688393506179,0.240229423132613,0.0895057533080783,0.251830598024904,0.278605495044531,0.139828730489873,91567,3.9,51041,"Chesterfield County",0.188785548466265,0
"441","VA2016",1,0,1,0,1,"2016-51153",457023,0.498985827846739,0.501014172153261,0.275870142202909,0.0868424565065653,0.291457979138905,0.254418267789586,0.0914111543620343,114994,3.7,51153,"Prince William County",0.107642626480086,0
"442","VA2016",1,0,1,0,1,"2016-51710",245843,0.523297388984026,0.476702611015974,0.199297925912066,0.1790410953332,0.305776450824307,0.210719849660149,0.105164678270278,62704,5.3,51710,"Norfolk city",0.236623625645105,0
"443","VA2016",1,0,1,0,1,"2016-51740",95094,0.480829495025974,0.519170504974026,0.236124255999327,0.0943382337476602,0.284644667381749,0.241886974993165,0.1430058678781,58103,6.2,51740,"Portsmouth city",0.262461680594633,0
"444","VA2016",1,0,1,0,1,"2016-51760",225332,0.474317895372162,0.525682104627838,0.179140113255108,0.129182717057497,0.329118811353913,0.239295794649672,0.123262563683809,65472,4.7,51760,"Richmond city",0.264372451494376,0
"445","VA2016",1,0,1,0,1,"2016-51047",50324,0.499244893092759,0.500755106907241,0.253278753676178,0.0764446387409586,0.246741117558223,0.27499801287656,0.14853747714808,81881,3.9,51047,"Culpeper County",0.239602260247988,1
"446","VA2016",1,0,1,0,1,"2016-51810",451136,0.491503670733437,0.508496329266563,0.224564211235636,0.097489448857994,0.294888902681231,0.25108393034473,0.131973506880409,85960,4,51810,"Virginia Beach city",0.167917949986964,0
"447","VA2016",1,0,1,0,1,"2016-51770",99572,0.479200980195236,0.520799019804764,0.22312497489254,0.0780239424737878,0.27673442333186,0.265295464588439,0.156821194713373,53271,4.3,51770,"Roanoke city",0.100341159943809,1
"448","VA2016",1,0,1,0,1,"2016-51179",143578,0.50463859365641,0.49536140634359,0.261996963323072,0.0992840128710527,0.268536962487289,0.272061179289306,0.0981208820292803,114982,4,51179,"Stafford County",0.159322808791848,0
"449","VA2016",1,0,1,0,1,"2016-51550",237591,0.488739051563401,0.511260948436599,0.242016743058449,0.0876043284467846,0.275376592547698,0.270161748551081,0.124840587395987,85349,4.3,51550,"Chesapeake city",0.155501386904262,0
"450","VA2016",1,0,1,0,1,"2016-51650",135238,0.481817240716367,0.518182759283633,0.213305431905234,0.11738564604623,0.266899835844955,0.255860039338056,0.146549046865526,63360,5.8,51650,"Hampton city",0.19939443172587,0
"451","VA2016",1,0,1,0,1,"2016-51700",180179,0.484246221812753,0.515753778187247,0.232635323761371,0.120130536855016,0.28839653899733,0.235377041719623,0.123460558666659,63221,5.2,51700,"Newport News city",0.186992987762959,0
"452","VA2016",1,0,1,0,1,"2016-51059",1143229,0.495488655378756,0.504511344621244,0.23692978397154,0.0835895520495019,0.279388468976907,0.273652085452696,0.126440109549355,145636,3.3,51059,"Fairfax County",0.073771442020916,0
"453","VA2016",1,0,1,0,1,"2016-51061",68810,0.494346751925592,0.505653248074408,0.235503560528993,0.0796541200406918,0.22323790146781,0.304490626362447,0.157113791600058,115520,3.5,51061,"Fauquier County",0.333000333000333,0
"454","VA2017",1,0,1,0,1,"2017-51161",93763,0.481671874833356,0.518328125166644,0.200334886895684,0.079295671000288,0.227563111248574,0.283000757228331,0.209805573627124,80683,3.4,51161,"Roanoke County",0.192040968739998,0
"455","VA2017",1,0,1,0,1,"2017-51177",132802,0.490933871477839,0.509066128522161,0.249265824309875,0.084388789325462,0.251728136624448,0.277202150570022,0.137415099170193,98352,3.7,51177,"Spotsylvania County",0.142821705892523,1
"456","VA2017",1,0,1,0,1,"2017-51710",244922,0.522586782730829,0.477413217269171,0.197626183029699,0.178064853300234,0.306865042748304,0.208980818382995,0.108463102538767,65297,4.6,51710,"Norfolk city",0.212502503034291,1
"457","VA2017",1,0,1,0,1,"2017-51760",226968,0.474679249938317,0.525320750061683,0.177434704451729,0.122369673257904,0.336457121708787,0.235949561171619,0.127788939409961,68295,4.3,51760,"Richmond city",0.299517248669791,0
"458","VA2017",1,0,1,0,1,"2017-51179",146790,0.504489406635329,0.495510593364671,0.262224947203488,0.0976837659241093,0.270093330608352,0.268710402615982,0.101287553648069,118670,3.6,51179,"Stafford County",0.1091040511698,1
"459","VA2017",1,0,1,0,1,"2017-51195",38611,0.521146823444096,0.478853176555904,0.198259563336873,0.0934966719328689,0.260599311077154,0.271865530548289,0.175778923104815,53442,6.4,51195,"Wise County",0.336909760016586,0
"460","VA2017",1,0,1,0,1,"2017-51153",463551,0.500180131204549,0.499819868795451,0.27429775795975,0.0866010428194524,0.289333859704757,0.255067942901644,0.0946993966143963,118741,3.4,51153,"Prince William County",0.127423475723668,0
"461","VA2017",1,0,1,0,1,"2017-51087",327148,0.474537518187487,0.525462481812513,0.228969762920758,0.0780869820387103,0.27538606379987,0.2675241786592,0.150033012581462,90436,3.7,51087,"Henrico County",0.182983732746159,0
"462","VA2017",1,0,1,0,1,"2017-51069",86499,0.497589567509451,0.502410432490549,0.232650088440329,0.0767292107423207,0.243170441276778,0.278997445057168,0.168452814483404,86541,3.2,51069,"Frederick County",0.196568151334351,1
"463","VA2017",1,0,1,0,1,"2017-51650",134581,0.480706786247687,0.519293213752313,0.210891582021236,0.118672026511915,0.266932182105944,0.252918316850075,0.15058589251083,65614,5,51650,"Hampton city",0.118809822602084,1
"464","VA2017",1,0,1,0,1,"2017-51700",179398,0.484509303336715,0.515490696663285,0.231758436548902,0.119834111863009,0.287990947502202,0.233804167270538,0.126612336815349,64565,4.6,51700,"Newport News city",0.144937231029946,1
"465","VA2017",1,0,1,0,1,"2017-51510",159654,0.482405702331291,0.517594297668709,0.182851666729302,0.0606060606060606,0.40326581231914,0.242361606975084,0.110914853370414,123341,2.8,51510,"Alexandria city",0.0749835973380823,0
"466","VA2017",1,0,1,0,1,"2017-51550",240327,0.487889417335547,0.512110582664453,0.242153399326751,0.0862574741914142,0.276689676981779,0.266262217728345,0.128637231771711,88423,3.8,51550,"Chesapeake city",0.149752284762289,1
"467","VA2017",1,0,1,0,1,"2017-51770",99436,0.478197031256285,0.521802968743715,0.225180015286214,0.0759986322860936,0.275574238706304,0.262108290759886,0.161138822961503,55976,4.1,51770,"Roanoke city",0.390636737882749,0
"468","VA2017",1,0,1,0,1,"2017-51810",449962,0.491072579462266,0.508927420537734,0.222427671670052,0.0947724474511181,0.296153897440228,0.249478844880234,0.137167138558367,89528,3.5,51810,"Virginia Beach city",0.124324264322266,1
"469","VA2017",1,0,1,0,1,"2017-51041",343163,0.482132397723531,0.517867602276469,0.239145828658684,0.0886896314579369,0.251714199957455,0.275886386352841,0.144563953573083,95342,3.6,51041,"Chesterfield County",0.18044290000844,1
"470","VA2017",1,0,1,0,1,"2017-51730",31635,0.459459459459459,0.540540540540541,0.219788209261893,0.0943259048522206,0.250513671566303,0.269195511300774,0.166176703018808,49676,7.3,51730,"Petersburg city",0.31496062992126,0
"471","VA2017",1,0,1,0,1,"2017-51047",51267,0.50039986736107,0.49960013263893,0.251448300076072,0.0761308444028322,0.247079017691693,0.27321668909825,0.152125148731153,86798,3.6,51047,"Culpeper County",0.429000429000429,0
"472","VA2017",1,0,1,0,1,"2017-51740",94693,0.480721911862545,0.519278088137455,0.234716399311459,0.0919603349772423,0.286937788432091,0.240735851646901,0.145649625632307,58981,5.4,51740,"Portsmouth city",0.200905130482595,1
"473","VA2017",1,0,1,0,1,"2017-51107",396995,0.495341251149259,0.504658748850741,0.285985969596594,0.0734568445446416,0.291250519527954,0.259962971825842,0.0893436945049686,151832,3,51107,"Loudoun County",0.0602893890675241,1
"474","VA2017",1,0,1,0,1,"2017-51013",235121,0.500142479829535,0.499857520170465,0.179218359908303,0.080809455556926,0.411617847831542,0.224709830257612,0.103644506445617,145577,2.5,51013,"Arlington County",0.0680952482284596,1
"475","VA2017",1,0,1,0,1,"2017-51061",69528,0.494678402945576,0.505321597054424,0.233819468415602,0.0788459325739271,0.224269359107122,0.301475664480497,0.161589575422851,119193,3.3,51061,"Fauquier County",0.230331821780753,1
"476","VA2017",1,0,1,0,1,"2017-51059",1146883,0.495666951206008,0.504333048793992,0.235334380228846,0.0836868276886134,0.278349230043518,0.27194665890069,0.130682903138332,149219,3,51059,"Fairfax County",0.0931704331031937,0
"477","WV2013",0,0,0,0,0,"2013-54055",61911,0.479688585227181,0.520311414772819,0.207717530002746,0.0899840093036779,0.231994314419085,0.280192534444606,0.190111611829885,47981,7.7,54055,"Mercer County",0.435596282911719,1
"478","WV2013",0,0,0,0,0,"2013-54059",26013,0.49294583477492,0.50705416522508,0.222311920962596,0.0741167877599662,0.251643409064698,0.301541536923846,0.150386345288894,49772,11.2,54059,"Mingo County",0.501930501930502,1
"479","WV2013",0,0,0,0,0,"2013-54045",35929,0.495226697097053,0.504773302902948,0.206128753931365,0.0778479779565254,0.253249464221103,0.299284700381308,0.1634891035097,49275,9.8,54045,"Logan County",0.472392808514186,0
"480","WV2013",0,0,0,0,0,"2013-54047",20962,0.493559774830646,0.506440225169354,0.204989981871959,0.0742772636198836,0.236141589542983,0.309512451101994,0.175078713863181,34504,12.7,54047,"McDowell County",0.814332247557003,0
"481","WV2013",0,0,0,0,0,"2013-54039",191530,0.482289980681878,0.517710019318122,0.204302198089072,0.0802328616926852,0.24637915731217,0.291891609669503,0.177194173236569,64113,5.9,54039,"Kanawha County",0.271859887596393,1
"482","WV2013",0,0,0,0,0,"2013-54081",78800,0.500558375634518,0.499441624365482,0.212195431472081,0.0793908629441624,0.257906091370558,0.275774111675127,0.174733502538071,53456,7.3,54081,"Raleigh County",0.494716679563127,1
"483","WV2013",0,0,0,0,0,"2013-54107",86514,0.483690500959382,0.516309499040618,0.213618605081259,0.0784150542108792,0.236585986083177,0.28953695355665,0.181843401068035,56945,6.2,54107,"Wood County",0.150169229169795,1
"484","WV2013",0,0,0,0,0,"2013-54109",22939,0.496229129430228,0.503770870569772,0.214133135707747,0.0756789746719561,0.235930075417411,0.307903570338724,0.166354243864161,45785,9.2,54109,"Wyoming County",0.651635605369477,1
"485","WV2013",0,0,0,0,0,"2013-54019",45560,0.504060579455663,0.495939420544337,0.20873573309921,0.0776777875329236,0.239442493415277,0.294841966637401,0.179302019315189,45845,8.6,54019,"Fayette County",0.460536415272265,0
"486","WV2013",0,0,0,0,0,"2013-54033",68918,0.490873211642822,0.509126788357178,0.215502481209553,0.0764967062305929,0.246350735656868,0.287704228213239,0.173945848689747,56286,5.6,54033,"Harrison County",0.231978194049759,0
"487","WV2013",0,0,0,0,0,"2013-54003",108489,0.493543124187706,0.506456875812294,0.242623676133064,0.079067923936989,0.273059941560896,0.276451990524385,0.128796467844666,67346,5.6,54003,"Berkeley County",0.358765845491509,0
"488","WV2013",0,0,0,0,0,"2013-54011",97020,0.488672438672439,0.511327561327561,0.198567305710163,0.13133374561946,0.249701092558235,0.252731395588538,0.167666460523603,54882,5.8,54011,"Cabell County",0.432396816735816,0
"489","WV2013",0,0,0,0,0,"2013-54005",24086,0.497882587395167,0.502117412604833,0.226936809765009,0.0742339948517811,0.245536826372166,0.29461097733123,0.158681391679814,53992,9.6,54005,"Boone County",0.866908850726552,0
"490","WV2014",0,0,0,0,0,"2014-54039",190353,0.482020246594485,0.517979753405515,0.204672371856498,0.0798306304602502,0.245401963720036,0.287886190393637,0.182208843569579,63744,5.9,54039,"Kanawha County",0.378503125279277,0
"491","WV2014",0,0,0,0,0,"2014-54059",25739,0.492676483157854,0.507323516842146,0.221337270290221,0.0740510509343797,0.250398228369401,0.297525156377482,0.156688294028517,48495,12,54059,"Mingo County",1.01104370819723,0
"492","WV2014",0,0,0,0,0,"2014-54079",56634,0.491400925239256,0.508599074760744,0.231256842179609,0.0694812303563231,0.249673341102518,0.286700568563054,0.162888017798496,71823,5.6,54079,"Putnam County",0.17614937466972,1
"493","WV2014",0,0,0,0,0,"2014-54033",68680,0.490142690739662,0.509857309260338,0.21543389633081,0.0760483401281305,0.245690157251019,0.283910891089109,0.178916715200932,57464,5.4,54033,"Harrison County",0.21814691467547,1
"494","WV2014",0,0,0,0,0,"2014-54037",55624,0.493689774198188,0.506310225801812,0.229505249532576,0.0908780382568675,0.24813030346613,0.290414209693657,0.141072199050769,79869,4.7,54037,"Jefferson County",0.215389585913521,1
"495","WV2014",0,0,0,0,0,"2014-54019",45161,0.503509665419278,0.496490334580722,0.208742056198933,0.0767254932353136,0.238480104514958,0.290804012311508,0.185248333739288,46235,8.4,54019,"Fayette County",0.354515643002747,1
"496","WV2014",0,0,0,0,0,"2014-54045",35248,0.493276214253291,0.506723785746709,0.207416023604176,0.0772526100771675,0.24937585111212,0.295023831139355,0.170931684067181,51011,10.5,54045,"Logan County",0.622383161706461,0
"497","WV2014",0,0,0,0,0,"2014-54055",61762,0.479469576762411,0.520530423237589,0.208380557624429,0.0894239176192481,0.232894012499595,0.274634888766556,0.194666623490172,49101,7.6,54055,"Mercer County",0.615036011977017,0
"498","WV2014",0,0,0,0,0,"2014-54109",22576,0.495083274273565,0.504916725726435,0.21398830616584,0.0741495393338058,0.235781360737066,0.300097448618001,0.175983345145287,46267,9.5,54109,"Wyoming County",0.84078237012125,0
"499","WV2014",0,0,0,0,0,"2014-54003",110187,0.493815059852796,0.506184940147204,0.241144599635166,0.0780400591721346,0.272881555900424,0.27516857705537,0.132765208236906,68643,5.5,54003,"Berkeley County",0.362000778301673,0
"500","WV2014",0,0,0,0,0,"2014-54029",30248,0.485817244115313,0.514182755884687,0.195616239090188,0.0693268976461254,0.224775191748215,0.304383760909812,0.20589791060566,55102,8,54029,"Hancock County",0.332093517534538,1
"501","WV2014",0,0,0,0,0,"2014-54107",86465,0.483710171745793,0.516289828254207,0.212872260452206,0.0783785346672064,0.235690741918695,0.286196726999364,0.186861735962528,57482,6,54107,"Wood County",0.255110915268388,0
"502","WV2014",0,0,0,0,0,"2014-54099",41507,0.487387669549715,0.512612330450286,0.214710771677067,0.0789023538198376,0.236634784494182,0.281181487459947,0.188570602548968,47495,6.9,54099,"Wayne County",0.462039784057196,0
"503","WV2014",0,0,0,0,0,"2014-54005",23710,0.497806832560101,0.502193167439899,0.224799662589625,0.0732602277520034,0.243905525094897,0.289877688738929,0.168156895824547,55831,9.3,54005,"Boone County",0.969891203508476,0
"504","WV2014",0,0,0,0,0,"2014-54011",96634,0.487830370263054,0.512169629736946,0.199774406523584,0.133783140509552,0.245917585942836,0.249487757931991,0.171037109092038,54522,5.5,54011,"Cabell County",0.473694508233017,0
"505","WV2014",0,0,0,0,0,"2014-54081",78185,0.50051800217433,0.49948199782567,0.211523949606702,0.0786723796124576,0.256596533861994,0.271893585726162,0.181313551192684,55083,7.2,54081,"Raleigh County",0.46011681854782,1
"506","WV2015",0,0,0,0,1,"2015-54025",35585,0.48849234227905,0.51150765772095,0.196206266685401,0.0724181537164536,0.223745960376563,0.290037937333146,0.217591681888436,50972,6.6,54025,"Greenbrier County",0.309719563013853,1
"507","WV2015",0,0,0,0,1,"2015-54019",44706,0.504071041918311,0.495928958081689,0.207981031628864,0.0752919071265602,0.239609895763432,0.286851876705588,0.190265288775556,47160,8.6,54019,"Fayette County",0.266684445629709,1
"508","WV2015",0,0,0,0,1,"2015-54037",56081,0.493910593605678,0.506089406394323,0.229257680854478,0.0868208484156845,0.244467823326973,0.293004760970739,0.146448886432125,82338,4.1,54037,"Jefferson County",0.265571332459899,0
"509","WV2015",0,0,0,0,1,"2015-54045",34437,0.492580654528559,0.507419345471441,0.206173592357058,0.0734674913610361,0.246972732816447,0.293405348897988,0.179980834567471,50869,11.2,54045,"Logan County",0.576252629152621,1
"510","WV2015",0,0,0,0,1,"2015-54039",188270,0.482418866521485,0.517581133478515,0.203579964943963,0.0786636213948053,0.245174483454613,0.284862166038137,0.187719764168481,63192,6,54039,"Kanawha County",0.488499033621477,0
"511","WV2015",0,0,0,0,1,"2015-54107",86326,0.48394458216528,0.51605541783472,0.213423534045363,0.0767555545258671,0.235317285638162,0.284062738919908,0.190440886870699,56786,6.3,54107,"Wood County",0.242909360107343,1
"512","WV2015",0,0,0,0,1,"2015-54061",104706,0.516560655549825,0.483439344450175,0.163161614425152,0.220035146027926,0.292428323114244,0.21224189635742,0.112133020075258,65326,4.7,54061,"Monongalia County",0.115123373882344,1
"513","WV2015",0,0,0,0,1,"2015-54029",29968,0.486986118526428,0.513013881473572,0.19440736785905,0.06890683395622,0.222003470368393,0.303223438334223,0.211458889482114,54177,7.8,54029,"Hancock County",0.402481972161664,0
"514","WV2015",0,0,0,0,1,"2015-54033",68539,0.49065495557274,0.50934504442726,0.215731189541721,0.0753877354498898,0.245378543602912,0.281241337048979,0.182261194356498,58895,6.3,54033,"Harrison County",0.232849201036179,0
"515","WV2015",0,0,0,0,1,"2015-54059",25320,0.491666666666667,0.508333333333333,0.223736176935229,0.0708135860979463,0.246879936808847,0.295221169036335,0.163349131121643,48708,13.2,54059,"Mingo County",0.593072908429543,1
"516","WV2015",0,0,0,0,1,"2015-54011",96571,0.489277319278044,0.510722680721956,0.200567458139607,0.136365989789896,0.243106108459061,0.246212631121144,0.173747812490292,55743,5.4,54011,"Cabell County",0.764115484697039,0
"517","WV2015",0,0,0,0,1,"2015-54055",61124,0.478993521366403,0.521006478633597,0.207414436227996,0.0857273738629671,0.23403245860873,0.271235521235521,0.201590210064786,49472,7.3,54055,"Mercer County",0.555882545288078,1
"518","WV2015",0,0,0,0,1,"2015-54109",22173,0.49330266540387,0.50669733459613,0.210436115996933,0.0711676363144365,0.237270554277725,0.294682722229739,0.186442971181166,46517,9.6,54109,"Wyoming County",1.08347252945691,0
"519","WV2015",0,0,0,0,1,"2015-54099",41195,0.486976574827042,0.513023425172958,0.213812355868431,0.0759558198810535,0.234712950600801,0.281441922563418,0.194076951086297,47109,7.1,54099,"Wayne County",0.366112616240756,1
"520","WV2015",0,0,0,0,1,"2015-54005",23246,0.498021164931601,0.501978835068399,0.221242364277725,0.0725716252258453,0.242106168803235,0.289598210444808,0.174481631248387,52638,9.7,54005,"Boone County",0.684579839123738,1
"521","WV2015",0,0,0,0,1,"2015-54003",111683,0.493978492698083,0.506021507301917,0.238917292694501,0.076260487272011,0.271464770824566,0.275995451411585,0.137361997797337,68405,4.9,54003,"Berkeley County",0.393204707732728,0
"522","WV2015",0,0,0,0,1,"2015-54079",56600,0.491272084805654,0.508727915194346,0.229770318021201,0.0691696113074205,0.247650176678445,0.28547703180212,0.167932862190813,73520,5.6,54079,"Putnam County",0.24627075710667,0
"523","WV2015",0,0,0,0,1,"2015-54081",77371,0.501027516769849,0.498972483230151,0.210531077535511,0.0757389719662406,0.257085988290186,0.268860425740911,0.187783536467152,54883,7.4,54081,"Raleigh County",0.65797961553348,0
"524","WV2016",0,0,0,0,1,"2016-54011",95673,0.489939690403771,0.510060309596229,0.199544281040628,0.135670460840572,0.241917782446458,0.244039593197663,0.178827882474679,55467,4.8,54011,"Cabell County",0.916790815422922,0
"525","WV2016",0,0,0,0,1,"2016-54055",60613,0.479088644350222,0.520911355649778,0.207678220843713,0.0829360038275617,0.23414119083365,0.267285895764935,0.20795868873014,50333,6.7,54055,"Mercer County",0.644969239928557,0
"526","WV2016",0,0,0,0,1,"2016-54033",68351,0.490804816315782,0.509195183684218,0.215914909803807,0.0734736872906029,0.244414858597533,0.279952012406549,0.186244531901508,61497,5.8,54033,"Harrison County",0.263157894736842,0
"527","WV2016",0,0,0,0,1,"2016-54109",21770,0.493063849333946,0.506936150666054,0.209324758842444,0.0694993109784107,0.235966926963712,0.290996784565916,0.194212218649518,48510,10.2,54109,"Wyoming County",0.689243210954372,1
"528","WV2016",0,0,0,0,1,"2016-54003",113476,0.494827100003525,0.505172899996475,0.238200148048927,0.075055518347492,0.270929535760866,0.27507138073249,0.140743417110226,69677,4,54003,"Berkeley County",0.72230786170447,0
"529","WV2016",0,0,0,0,1,"2016-54067",25378,0.490818819449917,0.509181180550083,0.204862479312791,0.0684845141461108,0.228347387500985,0.288202380014186,0.210103239025928,59106,8.8,54067,"Nicholas County",0.395085140847853,1
"530","WV2016",0,0,0,0,1,"2016-54059",24723,0.492375520770133,0.507624479229867,0.224001941511952,0.0664563362051531,0.245520365651418,0.29191441168143,0.172106944950047,46154,12.6,54059,"Mingo County",0.811457783908792,0
"531","WV2016",0,0,0,0,1,"2016-54037",55975,0.49477445288075,0.50522554711925,0.226333184457347,0.0819472979008486,0.244609200535954,0.29388119696293,0.153229120142921,85623,3.4,54037,"Jefferson County",0.532216860630145,0
"532","WV2016",0,0,0,0,1,"2016-54039",186162,0.482101610425328,0.517898389574671,0.202162632545847,0.0779643536274857,0.244024022088289,0.282076900763851,0.193772090974528,63948,5.5,54039,"Kanawha County",0.488614214915083,0
"533","WV2016",0,0,0,0,1,"2016-54099",40702,0.487052233305489,0.512947766694511,0.21094786496978,0.0736818829541546,0.23266669942509,0.281632352218564,0.201071200432411,49225,6.6,54099,"Wayne County",0.863536552268634,0
"534","WV2016",0,0,0,0,1,"2016-54045",33669,0.491074875998693,0.508925124001307,0.205322403397784,0.0716980011286347,0.245507737087529,0.288722563782708,0.188749294603344,51406,10.2,54045,"Logan County",0.415430267062315,1
"535","WV2016",0,0,0,0,1,"2016-54079",56680,0.490613973182781,0.509386026817219,0.228740296400847,0.0692131263232181,0.245889202540579,0.283592095977417,0.172565278757939,73167,4.9,54079,"Putnam County",0.298554644280922,0
"536","WV2016",0,0,0,0,1,"2016-54061",105732,0.516759353838006,0.483240646161994,0.162836227442969,0.215280142246434,0.29451821586653,0.211544281769001,0.115821132675065,69405,4.3,54061,"Monongalia County",0.267630135153218,0
"537","WV2016",0,0,0,0,1,"2016-54107",85699,0.48399631267576,0.51600368732424,0.212651256140678,0.0747616658304064,0.234833545315581,0.282768760428943,0.194984772284391,59279,5.7,54107,"Wood County",0.490407855866796,0
"538","WV2016",0,0,0,0,1,"2016-54081",76290,0.501310787783458,0.498689212216542,0.21073535194652,0.0739284309870232,0.256062393498493,0.264818455891991,0.194455367675973,55426,7,54081,"Raleigh County",0.469967754990144,1
"539","WV2017",0,0,0,0,1,"2017-54033",67923,0.49136522238417,0.50863477761583,0.213933424613165,0.073774715486654,0.242598236238093,0.279139613974648,0.19055400968744,65964,4.8,54033,"Harrison County",0.250696789606406,1
"540","WV2017",0,0,0,0,1,"2017-54107",85083,0.485102781989352,0.514897218010648,0.210758906009426,0.0739160584370556,0.234089065970876,0.281818929750949,0.199417039831694,62130,5.5,54107,"Wood County",0.176254935138184,1
"541","WV2017",0,0,0,0,1,"2017-54027",23398,0.509744422600222,0.490255577399778,0.192067698093854,0.069407641678776,0.21651423198564,0.30387212582272,0.21813830241901,48603,3.9,54027,"Hampshire County",0.51126922585318,1
"542","WV2017",0,0,0,0,1,"2017-54099",40192,0.488878383757962,0.511121616242038,0.207703025477707,0.0733976910828025,0.230070660828025,0.282419386942675,0.20640923566879,49852,5.8,54099,"Wayne County",1.17052275047942,0
"543","WV2017",0,0,0,0,1,"2017-54045",33043,0.493447931483219,0.506552068516781,0.204581908422359,0.0705444420906092,0.24289562085767,0.285688345489211,0.196289683140151,51444,7.4,54045,"Logan County",1.00227790432802,0
"544","WV2017",0,0,0,0,1,"2017-54037",56406,0.495833776548594,0.504166223451406,0.225153352480233,0.0807006346842535,0.242828777080452,0.29360351735631,0.157713718398752,87762,3.1,54037,"Jefferson County",0.426000213000106,1
"545","WV2017",0,0,0,0,1,"2017-54039",183310,0.482014074518575,0.517985925481425,0.201014674594948,0.0764606404451476,0.243380066553925,0.278670012547051,0.200474605858928,64699,5.1,54039,"Kanawha County",0.534663080423148,0
"546","WV2017",0,0,0,0,1,"2017-54003",115007,0.495535054387994,0.504464945612006,0.235168294103837,0.0756910448929196,0.271061761457998,0.27380072517325,0.144278174371995,70926,3.6,54003,"Berkeley County",0.748346675948486,0
"547","WV2017",0,0,0,0,1,"2017-54079",56665,0.492632136239301,0.507367863760699,0.225694873378629,0.0689490867378452,0.246183711285626,0.281425924291891,0.177746404306009,76900,4.7,54079,"Putnam County",0.510635300746584,0
"548","WV2017",0,0,0,0,1,"2017-54061",105916,0.516220401072548,0.483779598927452,0.162581668492013,0.211431700592923,0.292788624948072,0.211998187242721,0.121199818724272,72145,3.7,54061,"Monongalia County",0.266590497952966,1
"549","WV2017",0,0,0,0,1,"2017-54053",26818,0.483033783279887,0.516966216720113,0.210120068610635,0.0684241927063912,0.233462599746439,0.28525617122828,0.202736967708256,50909,6.7,54053,"Mason County",0.559680608932502,0
"550","WV2017",0,0,0,0,1,"2017-54043",20878,0.495401858415557,0.504598141584443,0.223872018392566,0.0675352045215059,0.231296101159115,0.287910719417569,0.189385956509244,48354,6.8,54043,"Lincoln County",0.864345738295318,0
"551","WV2017",0,0,0,0,1,"2017-54059",24138,0.491134311044826,0.508865688955174,0.222843649018146,0.0654155273842075,0.239207887977463,0.289916314524816,0.182616621095368,45310,8.6,54059,"Mingo County",0.663157458449041,1
"552","WV2017",0,0,0,0,1,"2017-54055",59801,0.479406698884634,0.520593301115366,0.206919616728817,0.0822227053059313,0.231919198675607,0.264192906473136,0.214745572816508,51286,5.8,54055,"Mercer County",0.468595719043395,1
"553","WV2017",0,0,0,0,1,"2017-54081",75062,0.501132397218299,0.4988676027817,0.209693320188644,0.0721536862860036,0.253763555460819,0.262636220724201,0.201753217340332,57091,5.3,54081,"Raleigh County",0.706459438564688,0
"554","WV2017",0,0,0,0,1,"2017-54011",94486,0.489268251381157,0.510731748618843,0.198166924200411,0.133617678809559,0.242194610841818,0.242649704718159,0.183371081430053,56969,4.5,54011,"Cabell County",1.42168116430422,0
