Buyer_County,Buyer_State,Year,Total_dosage_unit,FIPS,FIPS_year,Prescription_rate,Population,Avgdosage,Prescription_trend,Distributor_dosage,Overdose_death,percent_male,unmployment_rate,mean_income
Greensville,VA,2006,318680,51081,2006-51081,NA,12048,26.45086321,0,NA,NA,NA,2.5,NA
Greensville,VA,2007,343200,51081,2007-51081,NA,12147,28.25388985,0,NA,NA,NA,2.5,NA
Greensville,VA,2008,437200,51081,2008-51081,NA,12206,35.81844994,0,NA,NA,NA,3.4,NA
Greensville,VA,2009,572600,51081,2009-51081,NA,11916,48.05303793,0,NA,NA,NA,6.5,NA
Greensville,VA,2010,615300,51081,2010-51081,NA,12181,50.51309416,0,NA,NA,NA,9.6,NA
Greensville,VA,2011,684050,51081,2011-51081,NA,12194,56.09726095,0,NA,NA,NA,8.8,NA
Greensville,VA,2012,721270,51081,2012-51081,NA,12127,59.47637503,0,NA,NA,NA,8.6,NA
Guernsey,OH,2006,1494160,39059,2006-39059,106.3,40600,36.80197044,0,NA,NA,NA,4.4,NA
Guernsey,OH,2007,2040160,39059,2007-39059,111.4,40531,50.33579236,0,NA,NA,NA,4.5,NA
Guernsey,OH,2008,2475030,39059,2008-39059,120.7,40347,61.34359432,0,NA,NA,NA,5.9,NA
Guernsey,OH,2009,2750240,39059,2009-39059,116.6,40332,68.19002281,0,NA,NA,NA,10.4,NA
Guernsey,OH,2010,2527780,39059,2010-39059,121.5,40351,62.64479195,0,NA,NA,NA,12.7,NA
Guernsey,OH,2011,2645850,39059,2011-39059,119.1,40219,65.78607126,0,NA,NA,NA,10.8,NA
Guernsey,OH,2012,2560550,39059,2012-39059,126.8,40056,63.92425604,0,NA,NA,NA,9,NA
Gulf,FL,2006,548360,12045,2006-12045,118.2,15856,34.58375378,0,NA,NA,NA,4,NA
Gulf,FL,2007,594235,12045,2007-12045,97.9,15908,37.35447574,1,NA,NA,NA,4.6,NA
Gulf,FL,2008,563030,12045,2008-12045,92.9,15851,35.52015646,1,NA,NA,NA,6.9,NA
Gulf,FL,2009,558090,12045,2009-12045,109.7,15714,35.51546392,0,NA,NA,NA,10.5,NA
Gulf,FL,2010,664300,12045,2010-12045,138.5,15879,41.83512816,0,NA,NA,NA,10.3,NA
Gulf,FL,2011,611630,12045,2011-12045,133.9,15878,38.52059453,0,NA,NA,NA,9.7,NA
Gulf,FL,2012,607290,12045,2012-12045,135.6,15796,38.44580907,0,NA,NA,NA,8.1,NA
Halifax,VA,2006,896800,51083,2006-51083,65.5,36383,24.64887447,1,NA,NA,NA,2.9,NA
Halifax,VA,2007,983430,51083,2007-51083,60.3,36338,27.0634047,1,NA,NA,NA,2.8,NA
Halifax,VA,2008,1016300,51083,2008-51083,61.8,36347,27.96104218,1,NA,NA,NA,3.6,NA
Halifax,VA,2009,1127800,51083,2009-51083,66.1,35460,31.80485054,1,NA,NA,NA,6.9,NA
Halifax,VA,2010,1244300,51083,2010-51083,73,36311,34.26785272,1,NA,NA,NA,12.2,NA
Halifax,VA,2011,1381230,51083,2011-51083,77,36248,38.1049989,1,NA,NA,NA,11,NA
Halifax,VA,2012,1368790,51083,2012-51083,85.4,36140,37.87465412,1,NA,NA,NA,9.5,NA
Hamilton,FL,2006,29656968,12047,2006-12047,58.5,14430,2055.229938,1,NA,NA,NA,6.3,NA
Hamilton,FL,2007,32526875,12047,2007-12047,61.8,14589,2229.547947,1,NA,NA,NA,7.5,NA
Hamilton,FL,2008,35479433,12047,2008-12047,66.7,14785,2399.691106,1,NA,NA,NA,11.1,NA
Hamilton,FL,2009,37955571,12047,2009-12047,58.2,14228,2667.667346,1,NA,NA,NA,14.2,NA
Hamilton,FL,2010,39739216,12047,2010-12047,59.6,14696,2704.083832,1,NA,NA,NA,11.4,NA
Hamilton,FL,2011,40879176,12047,2011-12047,55.2,14742,2772.973545,1,NA,NA,NA,10.4,NA
Hamilton,FL,2012,39783135,12047,2012-12047,45,14728,2701.190589,1,NA,NA,NA,8.9,NA
Hampshire,WV,2006,523900,54027,2006-54027,77.9,23016,22.76242614,1,NA,NA,NA,3.9,NA
Hampshire,WV,2007,597260,54027,2007-54027,80.7,23492,25.42397412,1,NA,NA,NA,4.2,NA
Hampshire,WV,2008,670100,54027,2008-54027,79.7,23664,28.31727519,1,NA,NA,NA,4.6,NA
Hampshire,WV,2009,769200,54027,2009-54027,90.2,22400,34.33928571,1,NA,NA,NA,8.9,NA
Hampshire,WV,2010,837040,54027,2010-54027,93.7,23594,35.47681614,1,NA,NA,NA,9.1,NA
Hampshire,WV,2011,939570,54027,2011-54027,94.3,23750,39.56084211,1,NA,NA,NA,8.8,NA
Hampshire,WV,2012,939790,54027,2012-54027,91.3,23791,39.50191249,1,NA,NA,NA,7.9,NA
Hampton City,VA,2006,3013720,51650,2006-51650,77.8,140839,21.39833427,1,NA,NA,0.492762917,4.7,47636
Hampton City,VA,2007,3257490,51650,2007-51650,80.2,140222,23.23094807,1,NA,NA,0.488373999,4.7,46571
Hampton City,VA,2008,3254960,51650,2008-51650,84.3,138957,23.42422476,1,NA,NA,0.493683588,6,47039
Hampton City,VA,2009,3500820,51650,2009-51650,88.7,145903,23.9941605,1,NA,NA,0.501657007,10.4,46440
Hampton City,VA,2010,3815840,51650,2010-51650,93,139046,27.44300447,1,NA,NA,0.478297581,9,51275
Hampton City,VA,2011,4380660,51650,2011-51650,96.1,138148,31.70990532,1,NA,10,0.483383553,8.9,49848
Hampton City,VA,2012,4753580,51650,2012-51650,100.3,137471,34.57878389,1,NA,NA,0.474465784,8.2,47472
Hancock,OH,2006,3919860,39063,2006-39063,72.9,74167,52.85180741,1,64872040,NA,0.477771456,6,44433
Hancock,OH,2007,4313860,39063,2007-39063,76.4,74712,57.73985437,1,82086980,NA,0.486954881,6.2,48567
Hancock,OH,2008,4470850,39063,2008-39063,84.4,74781,59.78590819,1,85340820,NA,0.491376409,7.2,51386
Hancock,OH,2009,4998640,39063,2009-39063,84,74058,67.49628669,1,92508950,NA,0.484907027,11.7,47556
Hancock,OH,2010,5379380,39063,2010-39063,84.4,74670,72.04205169,1,30429570,NA,0.481766965,9.1,50150
Hancock,OH,2011,5657890,39063,2011-39063,86,74847,75.59274253,1,NA,NA,0.487609252,7.8,46742
Hancock,OH,2012,5532080,39063,2012-39063,77,75043,73.71880122,1,NA,NA,0.483064847,6.4,47947
Hanover,VA,2006,2551210,51085,2006-51085,75.1,98025,26.02611579,1,NA,NA,0.494822343,4.8,68531
Hanover,VA,2007,2848130,51085,2007-51085,78.7,98830,28.81847617,1,NA,NA,0.489418471,5.5,75870
Hanover,VA,2008,3029890,51085,2008-51085,81.5,99404,30.48056416,1,NA,NA,0.496259377,8,78580
Hanover,VA,2009,3426750,51085,2009-51085,79,98602,34.75335186,1,NA,NA,0.488497293,13.7,74368
Hanover,VA,2010,3612350,51085,2010-51085,80.1,99172,36.42509983,1,NA,NA,0.494567175,6.6,71891
Hanover,VA,2011,4346930,51085,2011-51085,82.3,99638,43.62723057,1,NA,NA,0.485788603,6,67505
Hanover,VA,2012,4901635,51085,2012-51085,108.6,99964,49.03400224,0,NA,NA,0.486768387,5.5,74128
Hardee,FL,2006,487960,12049,2006-12049,56,27049,18.0398536,1,NA,NA,NA,4.5,NA
Hardee,FL,2007,488420,12049,2007-12049,59.4,27489,17.76783441,1,NA,NA,NA,5.9,NA
Hardee,FL,2008,521470,12049,2008-12049,58.9,27603,18.89178712,1,NA,NA,NA,8.8,NA
Hardee,FL,2009,574360,12049,2009-12049,66.3,28684,20.0237066,1,NA,NA,NA,13.3,NA
Hardee,FL,2010,589880,12049,2010-12049,69.7,27521,21.43381418,1,NA,NA,NA,11.5,NA
Hardee,FL,2011,629110,12049,2011-12049,65.3,27690,22.71975442,1,NA,NA,NA,10.1,NA
Hardee,FL,2012,591660,12049,2012-12049,52.4,27347,21.63527992,1,NA,NA,NA,8.9,NA
Hardin,OH,2006,915360,39065,2006-39065,84.1,31939,28.65963242,1,NA,NA,NA,6.1,NA
Hardin,OH,2007,1030230,39065,2007-39065,90.4,32132,32.06242998,1,NA,NA,NA,6.3,NA
Hardin,OH,2008,1048490,39065,2008-39065,87.1,32200,32.56180124,1,NA,NA,NA,8,NA
Hardin,OH,2009,1115560,39065,2009-39065,82.5,31739,35.14792527,1,NA,NA,NA,13.6,NA
Hardin,OH,2010,1194610,39065,2010-39065,88.5,32104,37.21062796,1,NA,NA,NA,11.2,NA
Hardin,OH,2011,1233130,39065,2011-39065,87.5,32127,38.38298005,1,NA,NA,NA,9.5,NA
Hardin,OH,2012,1173510,39065,2012-39065,92.7,31986,36.6882386,1,NA,NA,NA,7.5,NA
Hardy,WV,2006,341600,54031,2006-54031,85,13611,25.09734773,1,NA,NA,NA,5.2,NA
Hardy,WV,2007,562820,54031,2007-54031,103.4,13807,40.76338089,0,NA,NA,NA,4.9,NA
Hardy,WV,2008,731300,54031,2008-54031,102.7,13793,53.01964765,0,NA,NA,NA,5.1,NA
Hardy,WV,2009,748940,54031,2009-54031,98.7,13488,55.52639383,1,NA,NA,NA,11.4,NA
Hardy,WV,2010,529600,54031,2010-54031,85,13832,38.28802776,1,NA,NA,NA,11.6,NA
Hardy,WV,2011,514800,54031,2011-54031,90.7,13893,37.05463183,1,NA,NA,NA,10.5,NA
Hardy,WV,2012,492640,54031,2012-54031,100.5,13912,35.41115584,1,NA,NA,NA,10.6,NA
Harford,MD,2006,6988194,24025,2006-24025,71.6,241163,28.97705701,1,153525500,27,0.488624784,3.9,69549
Harford,MD,2007,7923129,24025,2007-24025,75.9,241634,32.78979365,1,180755200,21,0.489314272,3.5,72372
Harford,MD,2008,9339780,24025,2008-24025,82.5,242779,38.47029603,1,184258900,31,0.489808655,4.8,77085
Harford,MD,2009,11143500,24025,2009-24025,86,240297,46.37386235,1,178167600,23,0.485299818,7.6,76187
Harford,MD,2010,11914050,24025,2010-24025,89.3,242888,49.0516205,1,181939500,31,0.487872027,7.8,71835
Harford,MD,2011,12399790,24025,2011-24025,89.5,243955,50.82818553,1,193262030,27,0.489315953,7.2,78123
Harford,MD,2012,11416250,24025,2012-24025,91.2,245396,46.52174445,1,195517060,34,0.487446807,6.9,76645
Harrison,OH,2006,4893230,39067,2006-39067,47.4,15868,308.3709352,1,NA,NA,NA,5.6,NA
Harrison,OH,2007,5450890,39067,2007-39067,48.8,15901,342.8017106,1,NA,NA,NA,5.9,NA
Harrison,OH,2008,5959750,39067,2008-39067,44.9,15856,375.8671796,1,NA,NA,NA,7.4,NA
Harrison,OH,2009,6462140,39067,2009-39067,68.7,15430,418.8036293,1,NA,NA,NA,15.5,NA
Harrison,OH,2010,6468350,39067,2010-39067,78.9,15867,407.6605533,1,NA,NA,NA,12.5,NA
Harrison,OH,2011,6995960,39067,2011-39067,74.6,15864,440.9959657,1,NA,NA,NA,10.7,NA
Harrison,OH,2012,6978980,39067,2012-39067,76.6,15818,441.2049564,1,NA,NA,NA,8.5,NA
Harrisonburg City,VA,2006,2049440,51660,2006-51660,132.9,45858,44.69100266,0,NA,NA,NA,4.7,NA
Harrisonburg City,VA,2007,2356260,51660,2007-51660,133.8,46551,50.61674293,0,NA,NA,NA,4.6,NA
Harrisonburg City,VA,2008,2536230,51660,2008-51660,135,47286,53.6359599,0,NA,NA,NA,6.4,NA
Harrisonburg City,VA,2009,2848180,51660,2009-51660,135.4,43983,64.75638315,0,NA,NA,NA,9.7,NA
Harrisonburg City,VA,2010,2950310,51660,2010-51660,137.3,47406,62.23494916,0,NA,NA,NA,8.3,NA
Harrisonburg City,VA,2011,3292950,51660,2011-51660,141.2,48230,68.27596931,0,NA,NA,NA,7.8,NA
Harrisonburg City,VA,2012,3436750,51660,2012-51660,147.8,49043,70.07625961,0,NA,NA,NA,7.4,NA
Hendry,FL,2006,1259250,12051,2006-12051,79.7,38776,32.47498453,1,NA,NA,NA,3.7,NA
Hendry,FL,2007,1369180,12051,2007-12051,82.3,39006,35.10177921,1,NA,NA,NA,4.9,NA
Hendry,FL,2008,1425970,12051,2008-12051,89.7,39177,36.39814177,1,NA,NA,NA,7.4,NA
Hendry,FL,2009,1471920,12051,2009-12051,91.7,39244,37.50688003,1,NA,NA,NA,10.8,NA
Hendry,FL,2010,1564670,12051,2010-12051,94.2,39030,40.08890597,1,NA,NA,NA,14,NA
Hendry,FL,2011,1546640,12051,2011-12051,89.2,39084,39.57220346,1,NA,NA,NA,13.9,NA
Hendry,FL,2012,1320150,12051,2012-12051,78.2,38669,34.13975019,1,NA,NA,NA,12.8,NA
Henrico,VA,2006,7764110,51087,2006-51087,72.6,291460,26.63868112,1,33051910,NA,0.475314611,3.2,57195
Henrico,VA,2007,8721924,51087,2007-51087,77.3,296408,29.42540012,1,37162050,14,0.472869554,3.4,57741
Henrico,VA,2008,9362996,51087,2008-51087,80.9,300198,31.18940166,1,39317020,21,0.472438388,5.1,61328
Henrico,VA,2009,10559690,51087,2009-51087,84.9,289171,36.51711271,1,44235730,15,0.475198624,7.5,57109
Henrico,VA,2010,10819310,51087,2010-51087,85.1,300053,36.05799642,1,45071140,15,0.469874933,7.3,59202
Henrico,VA,2011,11833160,51087,2011-51087,86.7,303845,38.94472511,1,48389890,26,0.468823785,6.7,57860
Henrico,VA,2012,12033794,51087,2012-51087,87.1,307576,39.12461961,1,47830620,19,0.467913708,6,58338
Henry,OH,2006,1795800,39069,2006-39069,52.7,29026,61.86866947,1,NA,NA,NA,6.2,NA
Henry,OH,2007,2348890,39069,2007-39069,58.6,28671,81.92563915,1,NA,NA,NA,6.4,NA
Henry,OH,2008,2606330,39069,2008-39069,55.6,28523,91.37643305,1,NA,NA,NA,7.6,NA
Henry,OH,2009,3085620,39069,2009-39069,57.1,28976,106.4888183,1,NA,NA,NA,11.3,NA
Henry,OH,2010,3084790,39069,2010-39069,63.7,28546,108.0638268,1,NA,NA,NA,13.1,NA
Henry,OH,2011,3564220,39069,2011-39069,64.8,28353,125.7087433,1,NA,NA,NA,10.7,NA
Henry,OH,2012,3593690,39069,2012-39069,68.3,28246,127.2282801,1,NA,NA,NA,8.7,NA
Hernando,FL,2006,8229310,12053,2006-12053,101.3,164398,50.05723914,1,NA,25,0.471062639,3.3,40347
Hernando,FL,2007,9859525,12053,2007-12053,107.3,169891,58.03441618,0,NA,24,0.475856154,4.2,44172
Hernando,FL,2008,12039470,12053,2008-12053,115.5,172437,69.81952829,0,NA,19,0.483053661,6.5,38771
Hernando,FL,2009,13468340,12053,2009-12053,127.5,166338,80.96971227,0,NA,19,0.476368457,10.6,40728
Hernando,FL,2010,15712050,12053,2010-12053,135.3,170337,92.24096937,0,NA,23,0.484127902,13.5,37459
Hernando,FL,2011,13815305,12053,2011-12053,126.2,172079,80.28466576,0,NA,11,0.485788069,12.5,41150
Hernando,FL,2012,11453590,12053,2012-12053,118.8,172784,66.28848736,0,NA,13,0.479131829,10.6,36515
Highland,OH,2006,1935000,39071,2006-39071,127.8,43562,44.41944814,0,NA,NA,NA,3.8,NA
Highland,OH,2007,2284400,39071,2007-39071,130.5,43845,52.10172198,0,NA,NA,NA,4,NA
Highland,OH,2008,2521700,39071,2008-39071,133.7,43700,57.70480549,0,NA,NA,NA,4.9,NA
Highland,OH,2009,2611400,39071,2009-39071,135,42384,61.61287278,0,NA,NA,NA,7.9,NA
Highland,OH,2010,2625220,39071,2010-39071,131,43648,60.14525293,0,NA,NA,NA,17.3,NA
Highland,OH,2011,2699340,39071,2011-39071,131,43631,61.86747954,0,NA,NA,NA,13.5,NA
Highland,OH,2012,2711040,39071,2012-39071,138.9,43454,62.38873291,0,NA,NA,NA,10.4,NA
Highlands,FL,2006,2546510,12055,2006-12055,73.7,97788,26.04112979,1,NA,NA,0.488626042,3,32894
Highlands,FL,2007,2562140,12055,2007-12055,75,99023,25.87419084,1,NA,NA,0.492385429,3.6,33047
Highlands,FL,2008,2826310,12055,2008-12055,79.6,99568,28.38572634,1,NA,NA,0.488076312,5.2,31971
Highlands,FL,2009,2985600,12055,2009-12055,86.9,97738,30.54697252,1,NA,NA,0.493556492,8,33225
Highlands,FL,2010,3499920,12055,2010-12055,91.6,98807,35.42178186,1,NA,NA,0.482421479,12.5,34561
Highlands,FL,2011,3916830,12055,2011-12055,93.7,98985,39.56993484,1,NA,NA,0.488188178,11.5,33652
Highlands,FL,2012,3454960,12055,2012-12055,78.7,98734,34.9926064,1,NA,NA,0.475776537,10.3,34733
Hillsborough,FL,2006,99693675,12057,2006-12057,110.5,1171826,85.07549329,0,NA,126,0.493230766,4.1,46766
Hillsborough,FL,2007,72345669,12057,2007-12057,99.4,1184686,61.06737904,1,NA,193,0.493522325,5.7,50572
Hillsborough,FL,2008,75587325,12057,2008-12057,95.6,1196773,63.15928334,1,NA,186,0.492865757,8.2,49766
Hillsborough,FL,2009,89029113,12057,2009-12057,101.3,1167116,76.28128909,1,NA,232,0.493519292,12.9,47168
Hillsborough,FL,2010,102354515,12057,2010-12057,104.3,1200236,85.2786577,0,NA,216,0.487561657,10.7,46117
Hillsborough,FL,2011,72571926.6,12057,2011-12057,89.2,1219331,59.51782297,1,200,205,0.488896689,9.6,46761
Hillsborough,FL,2012,53542670,12057,2012-12057,79.6,1238365,43.23658211,1,19100,139,0.488549367,7.9,46515
Hocking,OH,2006,972000,39073,2006-39073,86.1,29097,33.40550572,1,NA,NA,NA,7.4,NA
Hocking,OH,2007,1264580,39073,2007-39073,94.7,29418,42.98660684,1,NA,NA,NA,8.1,NA
Hocking,OH,2008,1338240,39073,2008-39073,97.1,29445,45.44880285,1,NA,NA,NA,9.8,NA
Hocking,OH,2009,1427740,39073,2009-39073,98.8,28857,49.47638355,1,NA,NA,NA,15.8,NA
Hocking,OH,2010,1468390,39073,2010-39073,97.6,29338,50.05078737,1,NA,NA,NA,11.7,NA
Hocking,OH,2011,1506830,39073,2011-39073,99.3,29400,51.25272109,1,NA,NA,NA,9.9,NA
Hocking,OH,2012,1485180,39073,2012-39073,104.9,29372,50.56448318,0,NA,NA,NA,8.3,NA
Holmes,FL,2006,939420,12059,2006-12059,85.3,19824,47.38801453,1,NA,NA,NA,3.6,NA
Holmes,FL,2007,1062230,12059,2007-12059,100.8,19991,53.13541093,1,NA,NA,NA,4,NA
Holmes,FL,2008,1102870,12059,2008-12059,99.3,20141,54.75745991,1,NA,NA,NA,5.3,NA
Holmes,FL,2009,1160240,12059,2009-12059,109,19065,60.85706793,0,NA,NA,NA,7.4,NA
Holmes,FL,2010,1123370,12059,2010-12059,107.1,19992,56.19097639,0,NA,NA,NA,10.4,NA
Holmes,FL,2011,1204070,12059,2011-12059,102.4,20003,60.19447083,1,NA,NA,NA,9.8,NA
Holmes,FL,2012,1187230,12059,2012-12059,108,19971,59.44769916,0,NA,NA,NA,8.8,NA
Hopewell City,VA,2006,824420,51670,2006-51670,111.4,22295,36.97779771,0,NA,NA,NA,3.7,NA
Hopewell City,VA,2007,920990,51670,2007-51670,117.8,22549,40.84393986,0,NA,NA,NA,3.7,NA
Hopewell City,VA,2008,989820,51670,2008-51670,146.1,22576,43.84390503,0,NA,NA,NA,4.8,NA
Hopewell City,VA,2009,1201830,51670,2009-51670,172.4,22933,52.40613962,0,NA,NA,NA,8,NA
Hopewell City,VA,2010,1343630,51670,2010-51670,182.7,22506,59.70096863,0,NA,NA,NA,11.6,NA
Hopewell City,VA,2011,1470980,51670,2011-51670,159.6,22562,65.19723429,0,NA,NA,NA,11.3,NA
Hopewell City,VA,2012,1376480,51670,2012-51670,172.7,22501,61.17417004,0,NA,NA,NA,10.1,NA
Howard,MD,2006,5088405,24027,2006-24027,34.3,271793,18.72161903,1,NA,11,0.491308561,2.9,94260
Howard,MD,2007,5414482,24027,2007-24027,33.6,275196,19.67500254,1,NA,10,0.490738812,2.6,101672
Howard,MD,2008,6006466,24027,2008-24027,36.4,278405,21.57456224,1,NA,NA,0.492907144,3.2,102540
Howard,MD,2009,6550292,24027,2009-24027,36.9,274328,23.87759179,1,NA,13,0.494664472,5.3,101940
Howard,MD,2010,6918720,24027,2010-24027,40.1,279366,24.76579111,1,20000,NA,0.491979222,5.6,101771
Howard,MD,2011,7966885,24027,2011-24027,41.6,283655,28.08653117,1,NA,18,0.486320623,5.2,98953
Howard,MD,2012,8187185,24027,2012-24027,40.9,288676,28.36115576,1,NA,12,0.487032028,5,108844
Huron,OH,2006,1780700,39077,2006-39077,108.7,60113,29.62254421,0,NA,NA,NA,6.9,NA
Huron,OH,2007,2103320,39077,2007-39077,112.9,60086,35.00515927,0,NA,NA,NA,6.4,NA
Huron,OH,2008,2292150,39077,2008-39077,118.4,60121,38.12561335,0,NA,NA,NA,7,NA
Huron,OH,2009,2534920,39077,2009-39077,118.5,59997,42.25077921,0,NA,NA,NA,12.3,NA
Huron,OH,2010,2939750,39077,2010-39077,122.3,59932,49.05142495,0,NA,NA,NA,13.2,NA
Huron,OH,2011,3091430,39077,2011-39077,122.1,59813,51.68491799,0,NA,NA,NA,11.4,NA
Huron,OH,2012,2982830,39077,2012-39077,113.6,59628,50.02398202,0,NA,NA,NA,9.9,NA
Indian River,FL,2006,4114363,12061,2006-12061,99,131463,31.29673749,1,4033500,12,0.490399693,2.9,43685
Indian River,FL,2007,4679988,12061,2007-12061,100.8,134564,34.77890075,1,14775100,15,0.492039412,3.4,46081
Indian River,FL,2008,5384245,12061,2008-12061,105.6,136277,39.50956508,0,16104700,20,0.482469864,5.2,46410
Indian River,FL,2009,6088428,12061,2009-12061,109.4,131811,46.19059107,0,17349400,16,0.488129499,8.1,42712
Indian River,FL,2010,6914300,12061,2010-12061,111.5,135518,51.02126655,0,17744500,NA,0.488254694,13.9,47335
Indian River,FL,2011,8064020,12061,2011-12061,116.1,137004,58.85974132,0,18924300,10,0.478206402,12.7,39767
Indian River,FL,2012,6703500,12061,2012-12061,98.5,138203,48.50473579,1,17770400,11,0.476221304,11,40413
Isle Of Wight,VA,2006,733200,51093,2006-51093,53.3,33716,21.74635188,1,NA,NA,NA,3.4,NA
Isle Of Wight,VA,2007,829030,51093,2007-51093,54.3,34581,23.9735693,1,NA,NA,NA,3.5,NA
Isle Of Wight,VA,2008,810400,51093,2008-51093,44.9,34955,23.18409383,1,NA,NA,NA,4.6,NA
Isle Of Wight,VA,2009,778900,51093,2009-51093,51.5,34705,22.44345195,1,NA,NA,NA,8,NA
Isle Of Wight,VA,2010,868870,51093,2010-51093,53.7,34762,24.99482193,1,NA,NA,NA,7.1,NA
Isle Of Wight,VA,2011,953090,51093,2011-51093,60.6,35092,27.15975151,1,NA,NA,NA,6.9,NA
Isle Of Wight,VA,2012,1005220,51093,2012-51093,66.1,35240,28.52497162,1,NA,NA,NA,6.3,NA
Jackson,FL,2006,6541180,12063,2006-12063,79.3,48265,135.5263649,1,NA,NA,NA,2.8,NA
Jackson,FL,2007,7053930,12063,2007-12063,73.1,48368,145.8387777,1,NA,NA,NA,3,NA
Jackson,FL,2008,6469410,12063,2008-12063,73.1,50272,128.6881365,1,NA,NA,NA,4.7,NA
Jackson,FL,2009,6621992.5,12063,2009-12063,65.1,49618,133.4594804,1,NA,NA,NA,7.5,NA
Jackson,FL,2010,6915130,12063,2010-12063,71.6,49334,140.1696599,1,NA,NA,NA,9.1,NA
Jackson,FL,2011,7193880,12063,2011-12063,101.5,49537,145.222359,1,NA,NA,NA,9.5,NA
Jackson,FL,2012,7177850,12063,2012-12063,120.7,49589,144.7468189,0,NA,NA,NA,8.7,NA
James City,VA,2006,1633920,51095,2006-51095,106.5,61133,26.72729949,0,NA,NA,NA,3.4,NA
James City,VA,2007,1753560,51095,2007-51095,106.7,63007,27.83119336,0,NA,NA,NA,3.5,NA
James City,VA,2008,1650500,51095,2008-51095,108.2,64436,25.61456329,0,NA,NA,NA,5.1,NA
James City,VA,2009,1757720,51095,2009-51095,114.1,60864,28.87946898,0,NA,NA,NA,7.6,NA
James City,VA,2010,2027210,51095,2010-51095,111.6,64386,31.48526077,0,NA,NA,0.492541309,6.3,74706
James City,VA,2011,2296490,51095,2011-51095,111.9,65818,34.89151904,0,NA,NA,0.474824047,6.1,71667
James City,VA,2012,2488280,51095,2012-51095,122,66939,37.17235095,0,NA,NA,0.490915945,5.7,79435
Jefferson,FL,2006,5149350,12065,2006-12065,65,14461,356.085333,1,NA,NA,NA,3.4,NA
Jefferson,FL,2007,5882570,12065,2007-12065,69.2,14383,408.9946465,1,NA,NA,NA,4.2,NA
Jefferson,FL,2008,6099790,12065,2008-12065,72.7,14606,417.6222101,1,NA,NA,NA,6.6,NA
Jefferson,FL,2009,6768300,12065,2009-12065,71.9,13933,485.7747793,1,NA,NA,NA,11.1,NA
Jefferson,FL,2010,7060940,12065,2010-12065,70,14583,484.1898101,1,NA,NA,NA,9.9,NA
Jefferson,FL,2011,6990608,12065,2011-12065,66.6,14622,478.08836,1,NA,NA,NA,10.1,NA
Jefferson,FL,2012,6709810,12065,2012-12065,62.2,14564,460.7120297,1,NA,NA,NA,9.2,NA
Kanawha,WV,2006,9166915,54039,2006-54039,147.3,192954,47.50829213,0,NA,27,0.479744724,6.1,36166
Kanawha,WV,2007,10705620,54039,2007-54039,153.1,192354,55.65582208,0,NA,20,0.485290582,5.4,40936
Kanawha,WV,2008,12333810,54039,2008-54039,167.2,192414,64.10037731,0,NA,51,0.478672167,4.7,41522
Kanawha,WV,2009,13693735,54039,2009-54039,169,191624,71.46148186,0,NA,16,0.481068333,9.6,41960
Kanawha,WV,2010,14046220,54039,2010-54039,168.4,192770,72.86517612,0,NA,45,0.474919161,7.4,43474
Kanawha,WV,2011,14739690,54039,2011-54039,163.4,192644,76.5125828,0,NA,62,0.481813691,7.1,39928
Kanawha,WV,2012,15621740,54039,2012-54039,160.5,192572,81.12155454,0,NA,54,0.4801253,6.6,46914
Kent,MD,2006,915200,24029,2006-24029,127.7,19786,46.25492773,0,NA,NA,NA,4.2,NA
Kent,MD,2007,1023320,24029,2007-24029,135.7,19801,51.68021817,0,NA,NA,NA,3.6,NA
Kent,MD,2008,1159800,24029,2008-24029,138.4,20150,57.55831266,0,NA,NA,NA,4.3,NA
Kent,MD,2009,1227820,24029,2009-24029,132.4,19998,61.39713971,0,NA,NA,NA,6.9,NA
Kent,MD,2010,1306680,24029,2010-24029,147.3,20018,65.27525227,0,NA,NA,NA,8.8,NA
Kent,MD,2011,1368340,24029,2011-24029,141.2,20098,68.08339138,0,NA,NA,NA,8.1,NA
Kent,MD,2012,1316600,24029,2012-24029,140.3,20184,65.22988506,0,NA,NA,NA,7.6,NA
King George,VA,2006,179300,51099,2006-51099,29.6,21519,8.332171569,1,NA,NA,NA,4.4,NA
King George,VA,2007,203700,51099,2007-51099,31,22444,9.075922295,1,NA,NA,NA,4.4,NA
King George,VA,2008,220400,51099,2008-51099,30.2,22996,9.584275526,1,NA,NA,NA,5.7,NA
King George,VA,2009,226825,51099,2009-51099,28.7,22286,10.17791439,1,NA,NA,NA,9.3,NA
King George,VA,2010,260100,51099,2010-51099,29.4,22794,11.4108976,1,NA,NA,NA,7.4,NA
King George,VA,2011,374530,51099,2011-51099,34.7,23321,16.05977445,1,NA,NA,NA,7,NA
King George,VA,2012,471690,51099,2012-51099,53.9,23739,19.86983445,1,NA,NA,NA,6.5,NA
King William,VA,2006,335275,51101,2006-51101,34.5,14874,22.54101116,1,NA,NA,NA,4.4,NA
King William,VA,2007,392900,51101,2007-51101,43.2,15296,25.68645397,1,NA,NA,NA,4.2,NA
King William,VA,2008,431400,51101,2008-51101,43.4,15604,27.64675724,1,NA,NA,NA,5.3,NA
King William,VA,2009,448800,51101,2009-51101,42.7,15492,28.96979086,1,NA,NA,NA,7.2,NA
King William,VA,2010,456360,51101,2010-51101,44,15509,29.42549487,1,NA,NA,NA,7.5,NA
